0,0,0,0,0
0.0,99.90,94.80,91.20,90.30
0.1,88.60,89.55,85.40,81.40
0.2,83.82,84.35,85.40,81.40
0.3,82.37,82.30,85.40,81.40
0.4,82.26,78.65,83.20,81.40
0.5,41.52,65.25,80.20,81.40
0.6,41.50,60.30,80.20,81.40
0.7,41.24,67.00,79.80,81.40
0.8,40.80,69.60,79.50,81.00
0.9,40.15,71.50,79.50,80.40
1.0,37.71,69.35,79.50,80.40
